"iso3","year","cow_code","country_name","variable","regime"
"SLV",2003,92,"El Salvador","v2x_regime_amb_interpol",5
"SOM",2003,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",2003,NA,"Serbia","v2x_regime_amb_interpol",7
"SSD",2003,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",2003,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",2003,317,"Slovakia","v2x_regime_amb_interpol",8
"SVN",2003,349,"Slovenia","v2x_regime_amb_interpol",9
"SWE",2003,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",2003,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",2003,652,"Syria","v2x_regime_amb_interpol",2
"TCD",2003,483,"Chad","v2x_regime_amb_interpol",3
"TGO",2003,461,"Togo","v2x_regime_amb_interpol",3
"THA",2003,800,"Thailand","v2x_regime_amb_interpol",5
"TJK",2003,702,"Tajikistan","v2x_regime_amb_interpol",3
"TKM",2003,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",2003,860,"Timor-Leste","v2x_regime_amb_interpol",6
"TTO",2003,52,"Trinidad and Tobago","v2x_regime_amb_interpol",8
"TUN",2003,616,"Tunisia","v2x_regime_amb_interpol",3
"TUR",2003,640,"Turkey","v2x_regime_amb_interpol",6
"TZA",2003,510,"Tanzania","v2x_regime_amb_interpol",3
"UGA",2003,500,"Uganda","v2x_regime_amb_interpol",3
"UKR",2003,369,"Ukraine","v2x_regime_amb_interpol",3
"URY",2003,165,"Uruguay","v2x_regime_amb_interpol",9
"USA",2003,2,"United States of America","v2x_regime_amb_interpol",9
"UZB",2003,704,"Uzbekistan","v2x_regime_amb_interpol",1
"VEN",2003,101,"Venezuela","v2x_regime_amb_interpol",5
"VNM",2003,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",2003,679,"Yemen","v2x_regime_amb_interpol",3
"ZAF",2003,560,"South Africa","v2x_regime_amb_interpol",8
"ZMB",2003,551,"Zambia","v2x_regime_amb_interpol",5
"ZWE",2003,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",2004,700,"Afghanistan","v2x_regime_amb_interpol",3
"AGO",2004,540,"Angola","v2x_regime_amb_interpol",0
"ALB",2004,339,"Albania","v2x_regime_amb_interpol",5
"ARE",2004,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",2004,160,"Argentina","v2x_regime_amb_interpol",6
"ARM",2004,371,"Armenia","v2x_regime_amb_interpol",3
"AUS",2004,900,"Australia","v2x_regime_amb_interpol",9
"AUT",2004,305,"Austria","v2x_regime_amb_interpol",9
"AZE",2004,373,"Azerbaijan","v2x_regime_amb_interpol",3
"BDI",2004,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",2004,211,"Belgium","v2x_regime_amb_interpol",9
"BEN",2004,434,"Benin","v2x_regime_amb_interpol",7
"BFA",2004,439,"Burkina Faso","v2x_regime_amb_interpol",4
"BGD",2004,771,"Bangladesh","v2x_regime_amb_interpol",5
"BGR",2004,355,"Bulgaria","v2x_regime_amb_interpol",7
"BHR",2004,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",2004,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",6
"BLR",2004,370,"Belarus","v2x_regime_amb_interpol",3
"BOL",2004,145,"Bolivia","v2x_regime_amb_interpol",6
"BRA",2004,140,"Brazil","v2x_regime_amb_interpol",7
"BTN",2004,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",2004,571,"Botswana","v2x_regime_amb_interpol",8
"CAF",2004,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",2004,20,"Canada","v2x_regime_amb_interpol",9
"CHE",2004,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",2004,155,"Chile","v2x_regime_amb_interpol",8
"CHN",2004,710,"China","v2x_regime_amb_interpol",0
"CIV",2004,437,"Ivory Coast","v2x_regime_amb_interpol",4
"CMR",2004,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",2004,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",2004,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",2004,100,"Colombia","v2x_regime_amb_interpol",5
"COM",2004,581,"Comoros","v2x_regime_amb_interpol",3
"CPV",2004,402,"Cape Verde","v2x_regime_amb_interpol",8
"CRI",2004,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2004,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2004,352,"Cyprus","v2x_regime_amb_interpol",9
"CZE",2004,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2004,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2004,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2004,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2004,42,"Dominican Republic","v2x_regime_amb_interpol",6
"DZA",2004,615,"Algeria","v2x_regime_amb_interpol",3
"ECU",2004,130,"Ecuador","v2x_regime_amb_interpol",6
"EGY",2004,651,"Egypt","v2x_regime_amb_interpol",2
"ESP",2004,230,"Spain","v2x_regime_amb_interpol",8
"EST",2004,366,"Estonia","v2x_regime_amb_interpol",9
"ETH",2004,530,"Ethiopia","v2x_regime_amb_interpol",3
"FIN",2004,375,"Finland","v2x_regime_amb_interpol",9
"FJI",2004,950,"Fiji","v2x_regime_amb_interpol",6
"FRA",2004,220,"France","v2x_regime_amb_interpol",9
"GAB",2004,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",2004,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",2004,372,"Georgia","v2x_regime_amb_interpol",5
"GHA",2004,452,"Ghana","v2x_regime_amb_interpol",8
"GIN",2004,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",2004,420,"The Gambia","v2x_regime_amb_interpol",3
"GNB",2004,404,"Guinea-Bissau","v2x_regime_amb_interpol",3
"GNQ",2004,411,"Equatorial Guinea","v2x_regime_amb_interpol",3
"GRC",2004,350,"Greece","v2x_regime_amb_interpol",9
"GTM",2004,90,"Guatemala","v2x_regime_amb_interpol",6
"GUY",2004,110,"Guyana","v2x_regime_amb_interpol",5
"HND",2004,91,"Honduras","v2x_regime_amb_interpol",6
"HRV",2004,344,"Croatia","v2x_regime_amb_interpol",6
"HTI",2004,41,"Haiti","v2x_regime_amb_interpol",3
"HUN",2004,310,"Hungary","v2x_regime_amb_interpol",8
"IDN",2004,850,"Indonesia","v2x_regime_amb_interpol",6
"IND",2004,750,"India","v2x_regime_amb_interpol",6
"IRL",2004,205,"Ireland","v2x_regime_amb_interpol",9
"IRN",2004,630,"Iran","v2x_regime_amb_interpol",3
"IRQ",2004,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",2004,666,"Israel","v2x_regime_amb_interpol",8
"ITA",2004,325,"Italy","v2x_regime_amb_interpol",8
"JAM",2004,51,"Jamaica","v2x_regime_amb_interpol",6
"JOR",2004,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",2004,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",2004,705,"Kazakhstan","v2x_regime_amb_interpol",3
"KEN",2004,501,"Kenya","v2x_regime_amb_interpol",4
"KGZ",2004,703,"Kyrgyzstan","v2x_regime_amb_interpol",3
"KHM",2004,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",2004,732,"South Korea","v2x_regime_amb_interpol",9
"KWT",2004,690,"Kuwait","v2x_regime_amb_interpol",1
"LAO",2004,812,"Laos","v2x_regime_amb_interpol",0
"LBN",2004,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",2004,450,"Liberia","v2x_regime_amb_interpol",0
"LBY",2004,620,"Libya","v2x_regime_amb_interpol",0
"LKA",2004,780,"Sri Lanka","v2x_regime_amb_interpol",6
"LSO",2004,570,"Lesotho","v2x_regime_amb_interpol",6
"LTU",2004,368,"Lithuania","v2x_regime_amb_interpol",9
"LUX",2004,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",2004,367,"Latvia","v2x_regime_amb_interpol",7
"MAR",2004,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",2004,359,"Moldova","v2x_regime_amb_interpol",5
"MDG",2004,580,"Madagascar","v2x_regime_amb_interpol",4
"MEX",2004,70,"Mexico","v2x_regime_amb_interpol",6
"MKD",2004,343,"Macedonia","v2x_regime_amb_interpol",7
"MLI",2004,432,"Mali","v2x_regime_amb_interpol",6
"MMR",2004,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",2004,341,"Montenegro","v2x_regime_amb_interpol",5
"MNG",2004,712,"Mongolia","v2x_regime_amb_interpol",6
"MOZ",2004,541,"Mozambique","v2x_regime_amb_interpol",4
"MRT",2004,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",2004,590,"Mauritius","v2x_regime_amb_interpol",8
"MWI",2004,553,"Malawi","v2x_regime_amb_interpol",3
"MYS",2004,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",2004,565,"Namibia","v2x_regime_amb_interpol",7
"NER",2004,436,"Niger","v2x_regime_amb_interpol",5
"NGA",2004,475,"Nigeria","v2x_regime_amb_interpol",3
"NIC",2004,93,"Nicaragua","v2x_regime_amb_interpol",6
"NLD",2004,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",2004,385,"Norway","v2x_regime_amb_interpol",9
"NPL",2004,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",2004,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",2004,698,"Oman","v2x_regime_amb_interpol",0
"PAK",2004,770,"Pakistan","v2x_regime_amb_interpol",3
"PAN",2004,95,"Panama","v2x_regime_amb_interpol",6
"PER",2004,135,"Peru","v2x_regime_amb_interpol",6
"PHL",2004,840,"Philippines","v2x_regime_amb_interpol",4
"PNG",2004,910,"Papua New Guinea","v2x_regime_amb_interpol",2
"POL",2004,290,"Poland","v2x_regime_amb_interpol",8
"PRK",2004,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",2004,235,"Portugal","v2x_regime_amb_interpol",9
"PRY",2004,150,"Paraguay","v2x_regime_amb_interpol",6
"QAT",2004,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",2004,360,"Romania","v2x_regime_amb_interpol",6
"RUS",2004,365,"Russia","v2x_regime_amb_interpol",3
"RWA",2004,517,"Rwanda","v2x_regime_amb_interpol",3
"SAU",2004,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",2004,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",2004,433,"Senegal","v2x_regime_amb_interpol",6
"SGP",2004,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",2004,940,"Solomon Islands","v2x_regime_amb_interpol",5
"SLE",2004,451,"Sierra Leone","v2x_regime_amb_interpol",6
"SLV",2004,92,"El Salvador","v2x_regime_amb_interpol",5
"SOM",2004,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",2004,NA,"Serbia","v2x_regime_amb_interpol",7
"SSD",2004,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",2004,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",2004,317,"Slovakia","v2x_regime_amb_interpol",8
"SVN",2004,349,"Slovenia","v2x_regime_amb_interpol",9
"SWE",2004,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",2004,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",2004,652,"Syria","v2x_regime_amb_interpol",2
"TCD",2004,483,"Chad","v2x_regime_amb_interpol",3
"TGO",2004,461,"Togo","v2x_regime_amb_interpol",3
"THA",2004,800,"Thailand","v2x_regime_amb_interpol",5
"TJK",2004,702,"Tajikistan","v2x_regime_amb_interpol",3
"TKM",2004,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",2004,860,"Timor-Leste","v2x_regime_amb_interpol",6
"TTO",2004,52,"Trinidad and Tobago","v2x_regime_amb_interpol",8
"TUN",2004,616,"Tunisia","v2x_regime_amb_interpol",3
"TUR",2004,640,"Turkey","v2x_regime_amb_interpol",6
"TZA",2004,510,"Tanzania","v2x_regime_amb_interpol",3
"UGA",2004,500,"Uganda","v2x_regime_amb_interpol",3
"UKR",2004,369,"Ukraine","v2x_regime_amb_interpol",3
"URY",2004,165,"Uruguay","v2x_regime_amb_interpol",9
"USA",2004,2,"United States of America","v2x_regime_amb_interpol",9
"UZB",2004,704,"Uzbekistan","v2x_regime_amb_interpol",1
"VEN",2004,101,"Venezuela","v2x_regime_amb_interpol",5
"VNM",2004,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",2004,679,"Yemen","v2x_regime_amb_interpol",3
"ZAF",2004,560,"South Africa","v2x_regime_amb_interpol",8
"ZMB",2004,551,"Zambia","v2x_regime_amb_interpol",5
"ZWE",2004,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",2005,700,"Afghanistan","v2x_regime_amb_interpol",3
"AGO",2005,540,"Angola","v2x_regime_amb_interpol",0
"ALB",2005,339,"Albania","v2x_regime_amb_interpol",5
"ARE",2005,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",2005,160,"Argentina","v2x_regime_amb_interpol",6
"ARM",2005,371,"Armenia","v2x_regime_amb_interpol",3
"AUS",2005,900,"Australia","v2x_regime_amb_interpol",9
"AUT",2005,305,"Austria","v2x_regime_amb_interpol",9
"AZE",2005,373,"Azerbaijan","v2x_regime_amb_interpol",3
"BDI",2005,516,"Burundi","v2x_regime_amb_interpol",3
"BEL",2005,211,"Belgium","v2x_regime_amb_interpol",9
"BEN",2005,434,"Benin","v2x_regime_amb_interpol",7
"BFA",2005,439,"Burkina Faso","v2x_regime_amb_interpol",4
"BGD",2005,771,"Bangladesh","v2x_regime_amb_interpol",5
"BGR",2005,355,"Bulgaria","v2x_regime_amb_interpol",7
"BHR",2005,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",2005,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",6
"BLR",2005,370,"Belarus","v2x_regime_amb_interpol",3
"BOL",2005,145,"Bolivia","v2x_regime_amb_interpol",6
"BRA",2005,140,"Brazil","v2x_regime_amb_interpol",6
"BTN",2005,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",2005,571,"Botswana","v2x_regime_amb_interpol",8
"CAF",2005,482,"Central African Republic","v2x_regime_amb_interpol",3
"CAN",2005,20,"Canada","v2x_regime_amb_interpol",9
"CHE",2005,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",2005,155,"Chile","v2x_regime_amb_interpol",8
"CHN",2005,710,"China","v2x_regime_amb_interpol",0
"CIV",2005,437,"Ivory Coast","v2x_regime_amb_interpol",3
"CMR",2005,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",2005,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",2005,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",2005,100,"Colombia","v2x_regime_amb_interpol",5
"COM",2005,581,"Comoros","v2x_regime_amb_interpol",4
"CPV",2005,402,"Cape Verde","v2x_regime_amb_interpol",8
"CRI",2005,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2005,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2005,352,"Cyprus","v2x_regime_amb_interpol",9
"CZE",2005,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2005,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2005,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2005,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2005,42,"Dominican Republic","v2x_regime_amb_interpol",6
"DZA",2005,615,"Algeria","v2x_regime_amb_interpol",3
"ECU",2005,130,"Ecuador","v2x_regime_amb_interpol",6
"EGY",2005,651,"Egypt","v2x_regime_amb_interpol",3
"ESP",2005,230,"Spain","v2x_regime_amb_interpol",8
"EST",2005,366,"Estonia","v2x_regime_amb_interpol",9
"ETH",2005,530,"Ethiopia","v2x_regime_amb_interpol",3
"FIN",2005,375,"Finland","v2x_regime_amb_interpol",9
"FJI",2005,950,"Fiji","v2x_regime_amb_interpol",6
"FRA",2005,220,"France","v2x_regime_amb_interpol",9
"GAB",2005,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",2005,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",2005,372,"Georgia","v2x_regime_amb_interpol",6
"GHA",2005,452,"Ghana","v2x_regime_amb_interpol",8
"GIN",2005,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",2005,420,"The Gambia","v2x_regime_amb_interpol",3
"GNB",2005,404,"Guinea-Bissau","v2x_regime_amb_interpol",4
"GNQ",2005,411,"Equatorial Guinea","v2x_regime_amb_interpol",3
"GRC",2005,350,"Greece","v2x_regime_amb_interpol",9
"GTM",2005,90,"Guatemala","v2x_regime_amb_interpol",6
"GUY",2005,110,"Guyana","v2x_regime_amb_interpol",5
"HND",2005,91,"Honduras","v2x_regime_amb_interpol",6
"HRV",2005,344,"Croatia","v2x_regime_amb_interpol",6
"HTI",2005,41,"Haiti","v2x_regime_amb_interpol",0
"HUN",2005,310,"Hungary","v2x_regime_amb_interpol",8
"IDN",2005,850,"Indonesia","v2x_regime_amb_interpol",6
"IND",2005,750,"India","v2x_regime_amb_interpol",6
"IRL",2005,205,"Ireland","v2x_regime_amb_interpol",9
"IRN",2005,630,"Iran","v2x_regime_amb_interpol",3
"IRQ",2005,645,"Iraq","v2x_regime_amb_interpol",3
"ISR",2005,666,"Israel","v2x_regime_amb_interpol",8
"ITA",2005,325,"Italy","v2x_regime_amb_interpol",8
"JAM",2005,51,"Jamaica","v2x_regime_amb_interpol",6
"JOR",2005,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",2005,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",2005,705,"Kazakhstan","v2x_regime_amb_interpol",3
"KEN",2005,501,"Kenya","v2x_regime_amb_interpol",4
"KGZ",2005,703,"Kyrgyzstan","v2x_regime_amb_interpol",3
"KHM",2005,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",2005,732,"South Korea","v2x_regime_amb_interpol",9
"KWT",2005,690,"Kuwait","v2x_regime_amb_interpol",1
"LAO",2005,812,"Laos","v2x_regime_amb_interpol",0
"LBN",2005,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",2005,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",2005,620,"Libya","v2x_regime_amb_interpol",0
"LKA",2005,780,"Sri Lanka","v2x_regime_amb_interpol",4
"LSO",2005,570,"Lesotho","v2x_regime_amb_interpol",6
"LTU",2005,368,"Lithuania","v2x_regime_amb_interpol",8
"LUX",2005,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",2005,367,"Latvia","v2x_regime_amb_interpol",7
"MAR",2005,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",2005,359,"Moldova","v2x_regime_amb_interpol",4
"MDG",2005,580,"Madagascar","v2x_regime_amb_interpol",4
"MEX",2005,70,"Mexico","v2x_regime_amb_interpol",6
"MKD",2005,343,"Macedonia","v2x_regime_amb_interpol",6
"MLI",2005,432,"Mali","v2x_regime_amb_interpol",6
"MMR",2005,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",2005,341,"Montenegro","v2x_regime_amb_interpol",5
"MNG",2005,712,"Mongolia","v2x_regime_amb_interpol",6
"MOZ",2005,541,"Mozambique","v2x_regime_amb_interpol",4
"MRT",2005,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",2005,590,"Mauritius","v2x_regime_amb_interpol",8
"MWI",2005,553,"Malawi","v2x_regime_amb_interpol",3
"MYS",2005,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",2005,565,"Namibia","v2x_regime_amb_interpol",7
"NER",2005,436,"Niger","v2x_regime_amb_interpol",6
"NGA",2005,475,"Nigeria","v2x_regime_amb_interpol",3
"NIC",2005,93,"Nicaragua","v2x_regime_amb_interpol",6
"NLD",2005,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",2005,385,"Norway","v2x_regime_amb_interpol",9
"NPL",2005,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",2005,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",2005,698,"Oman","v2x_regime_amb_interpol",0
"PAK",2005,770,"Pakistan","v2x_regime_amb_interpol",3
"PAN",2005,95,"Panama","v2x_regime_amb_interpol",7
"PER",2005,135,"Peru","v2x_regime_amb_interpol",6
"PHL",2005,840,"Philippines","v2x_regime_amb_interpol",4
"PNG",2005,910,"Papua New Guinea","v2x_regime_amb_interpol",2
"POL",2005,290,"Poland","v2x_regime_amb_interpol",8
"PRK",2005,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",2005,235,"Portugal","v2x_regime_amb_interpol",9
"PRY",2005,150,"Paraguay","v2x_regime_amb_interpol",6
"QAT",2005,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",2005,360,"Romania","v2x_regime_amb_interpol",6
"RUS",2005,365,"Russia","v2x_regime_amb_interpol",3
"RWA",2005,517,"Rwanda","v2x_regime_amb_interpol",3
"SAU",2005,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",2005,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",2005,433,"Senegal","v2x_regime_amb_interpol",6
"SGP",2005,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",2005,940,"Solomon Islands","v2x_regime_amb_interpol",5
"SLE",2005,451,"Sierra Leone","v2x_regime_amb_interpol",6
"SLV",2005,92,"El Salvador","v2x_regime_amb_interpol",6
"SOM",2005,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",2005,NA,"Serbia","v2x_regime_amb_interpol",7
"SSD",2005,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",2005,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",2005,317,"Slovakia","v2x_regime_amb_interpol",8
"SVN",2005,349,"Slovenia","v2x_regime_amb_interpol",9
"SWE",2005,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",2005,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",2005,652,"Syria","v2x_regime_amb_interpol",2
"TCD",2005,483,"Chad","v2x_regime_amb_interpol",3
"TGO",2005,461,"Togo","v2x_regime_amb_interpol",3
"THA",2005,800,"Thailand","v2x_regime_amb_interpol",5
"TJK",2005,702,"Tajikistan","v2x_regime_amb_interpol",3
"TKM",2005,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",2005,860,"Timor-Leste","v2x_regime_amb_interpol",6
"TTO",2005,52,"Trinidad and Tobago","v2x_regime_amb_interpol",9
"TUN",2005,616,"Tunisia","v2x_regime_amb_interpol",3
"TUR",2005,640,"Turkey","v2x_regime_amb_interpol",6
"TZA",2005,510,"Tanzania","v2x_regime_amb_interpol",4
"UGA",2005,500,"Uganda","v2x_regime_amb_interpol",3
"UKR",2005,369,"Ukraine","v2x_regime_amb_interpol",3
"URY",2005,165,"Uruguay","v2x_regime_amb_interpol",9
"USA",2005,2,"United States of America","v2x_regime_amb_interpol",9
"UZB",2005,704,"Uzbekistan","v2x_regime_amb_interpol",1
"VEN",2005,101,"Venezuela","v2x_regime_amb_interpol",5
"VNM",2005,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",2005,679,"Yemen","v2x_regime_amb_interpol",3
"ZAF",2005,560,"South Africa","v2x_regime_amb_interpol",8
"ZMB",2005,551,"Zambia","v2x_regime_amb_interpol",4
"ZWE",2005,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",2006,700,"Afghanistan","v2x_regime_amb_interpol",3
"AGO",2006,540,"Angola","v2x_regime_amb_interpol",0
"ALB",2006,339,"Albania","v2x_regime_amb_interpol",7
"ARE",2006,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",2006,160,"Argentina","v2x_regime_amb_interpol",6
"ARM",2006,371,"Armenia","v2x_regime_amb_interpol",3
"AUS",2006,900,"Australia","v2x_regime_amb_interpol",9
"AUT",2006,305,"Austria","v2x_regime_amb_interpol",9
"AZE",2006,373,"Azerbaijan","v2x_regime_amb_interpol",3
"BDI",2006,516,"Burundi","v2x_regime_amb_interpol",3
"BEL",2006,211,"Belgium","v2x_regime_amb_interpol",9
"BEN",2006,434,"Benin","v2x_regime_amb_interpol",7
"BFA",2006,439,"Burkina Faso","v2x_regime_amb_interpol",6
"BGD",2006,771,"Bangladesh","v2x_regime_amb_interpol",4
"BGR",2006,355,"Bulgaria","v2x_regime_amb_interpol",7
"BHR",2006,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",2006,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",6
"BLR",2006,370,"Belarus","v2x_regime_amb_interpol",3
"BOL",2006,145,"Bolivia","v2x_regime_amb_interpol",6
"BRA",2006,140,"Brazil","v2x_regime_amb_interpol",6
"BTN",2006,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",2006,571,"Botswana","v2x_regime_amb_interpol",8
"CAF",2006,482,"Central African Republic","v2x_regime_amb_interpol",3
"CAN",2006,20,"Canada","v2x_regime_amb_interpol",9
"CHE",2006,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",2006,155,"Chile","v2x_regime_amb_interpol",8
"CHN",2006,710,"China","v2x_regime_amb_interpol",0
"CIV",2006,437,"Ivory Coast","v2x_regime_amb_interpol",3
"CMR",2006,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",2006,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",3
"COG",2006,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",2006,100,"Colombia","v2x_regime_amb_interpol",5
"COM",2006,581,"Comoros","v2x_regime_amb_interpol",5
"CPV",2006,402,"Cape Verde","v2x_regime_amb_interpol",8
"CRI",2006,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2006,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2006,352,"Cyprus","v2x_regime_amb_interpol",9
"CZE",2006,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2006,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2006,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2006,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2006,42,"Dominican Republic","v2x_regime_amb_interpol",6
