"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2002","2002","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2003","2003","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2004","2004","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2005","2005","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2006","2006","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2007","2007","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2008","2008","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2009","2009","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","IRL","Ireland","2010","2010","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1987","1987","USD","US Dollar","0","Units",,,158.162,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1988","1988","USD","US Dollar","0","Units",,,175.245,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1989","1989","USD","US Dollar","0","Units",,,184.691,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1990","1990","USD","US Dollar","0","Units",,,278.205,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1991","1991","USD","US Dollar","0","Units",,,322.326,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1992","1992","USD","US Dollar","0","Units",,,380.807,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1993","1993","USD","US Dollar","0","Units",,,346.451,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1994","1994","USD","US Dollar","0","Units",,,325.464,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1995","1995","USD","US Dollar","0","Units",,,339.027,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1996","1996","USD","US Dollar","0","Units",,,296.581,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1997","1997","USD","US Dollar","0","Units",,,319.284,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1998","1998","USD","US Dollar","0","Units",,,321.444,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1999","1999","USD","US Dollar","0","Units",,,306.558,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2000","2000","USD","US Dollar","0","Units",,,299.761,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2001","2001","USD","US Dollar","0","Units",,,296.448,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2002","2002","USD","US Dollar","0","Units",,,320.156,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2003","2003","USD","US Dollar","0","Units",,,351.572,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2004","2004","USD","US Dollar","0","Units",,,321.359,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2005","2005","USD","US Dollar","0","Units",,,334.639,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2006","2006","USD","US Dollar","0","Units",,,369.381,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2007","2007","USD","US Dollar","0","Units",,,393.907,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2008","2008","USD","US Dollar","0","Units",,,401.637,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2009","2009","USD","US Dollar","0","Units",,,416.252,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2010","2010","USD","US Dollar","0","Units",,,432.115,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1987","1987","USD","US Dollar","0","Units",,,20.994,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1988","1988","USD","US Dollar","0","Units",,,23.788,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1989","1989","USD","US Dollar","0","Units",,,27.123,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1990","1990","USD","US Dollar","0","Units",,,31.4,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1991","1991","USD","US Dollar","0","Units",,,35.836,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1992","1992","USD","US Dollar","0","Units",,,39.076,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1993","1993","USD","US Dollar","0","Units",,,43.693,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1994","1994","USD","US Dollar","0","Units",,,49.802,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1995","1995","USD","US Dollar","0","Units",,,58.256,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1996","1996","USD","US Dollar","0","Units",,,66.746,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1997","1997","USD","US Dollar","0","Units",,,76.446,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1998","1998","USD","US Dollar","0","Units",,,91.181,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","1999","1999","USD","US Dollar","0","Units",,,105.958,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2000","2000","USD","US Dollar","0","Units",,,119.471,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2001","2001","USD","US Dollar","0","Units",,,131.792,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2002","2002","USD","US Dollar","0","Units",,,172.622,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2003","2003","USD","US Dollar","0","Units",,,141.802,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2004","2004","USD","US Dollar","0","Units",,,117.654,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2005","2005","USD","US Dollar","0","Units",,,136.182,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2006","2006","USD","US Dollar","0","Units",,,148.438,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2007","2007","USD","US Dollar","0","Units",,,160.944,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2008","2008","USD","US Dollar","0","Units",,,177.507,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2009","2009","USD","US Dollar","0","Units",,,188.225,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","JPN","Japan","2010","2010","USD","US Dollar","0","Units",,,197.916,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1987","1987","USD","US Dollar","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1988","1988","USD","US Dollar","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1989","1989","USD","US Dollar","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1990","1990","USD","US Dollar","0","Units",,,19.134,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1991","1991","USD","US Dollar","0","Units",,,21.607,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","KOR","Korea","1992","1992","USD","US Dollar","0","Units",,,24.718,,
