"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2002","2002","USD","US Dollar","0","Units",,,4716.738,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2003","2003","USD","US Dollar","0","Units",,,5000.025,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2004","2004","USD","US Dollar","0","Units",,,5287.654,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2005","2005","USD","US Dollar","0","Units",,,5651.358,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2006","2006","USD","US Dollar","0","Units",,,6300.171,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2007","2007","USD","US Dollar","0","Units",,,6776.653,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2008","2008","USD","US Dollar","0","Units",,,7421.512,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2009","2009","USD","US Dollar","0","Units",,,8226.887,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2010","2010","USD","US Dollar","0","Units",,,7895.026,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2011","2011","USD","US Dollar","0","Units",,,8138.437,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2012","2012","USD","US Dollar","0","Units",,,8104.163,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2013","2013","USD","US Dollar","0","Units",,,8339.669,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2014","2014","USD","US Dollar","0","Units",,,8509.144,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2015","2015","USD","US Dollar","0","Units",,,8630.387,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2016","2016","USD","US Dollar","0","Units",,,9042.349,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ESP","Spain","2017","2017","USD","US Dollar","0","Units",,,9487.773,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1985","1985","USD","US Dollar","0","Units",,,4229.741,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1986","1986","USD","US Dollar","0","Units",,,4440.781,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1987","1987","USD","US Dollar","0","Units",,,4726.17,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1988","1988","USD","US Dollar","0","Units",,,5078.43,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1989","1989","USD","US Dollar","0","Units",,,5268.781,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1990","1990","USD","US Dollar","0","Units",,,5474.785,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1991","1991","USD","US Dollar","0","Units",,,5931.479,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1992","1992","USD","US Dollar","0","Units",,,6698.359,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1993","1993","USD","US Dollar","0","Units",,,6985.468,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1994","1994","USD","US Dollar","0","Units",,,7104.318,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1995","1995","USD","US Dollar","0","Units",,,6962.752,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1996","1996","USD","US Dollar","0","Units",,,7099.844,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1997","1997","USD","US Dollar","0","Units",,,7060.291,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1998","1998","USD","US Dollar","0","Units",,,7293.051,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","1999","1999","USD","US Dollar","0","Units",,,7595.899,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2000","2000","USD","US Dollar","0","Units",,,7841.034,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2001","2001","USD","US Dollar","0","Units",,,7958.748,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2002","2002","USD","US Dollar","0","Units",,,8428.479,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2003","2003","USD","US Dollar","0","Units",,,8886.317,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2004","2004","USD","US Dollar","0","Units",,,9288.586,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2005","2005","USD","US Dollar","0","Units",,,9290.915,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2006","2006","USD","US Dollar","0","Units",,,9969.781,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2007","2007","USD","US Dollar","0","Units",,,10366.429,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2008","2008","USD","US Dollar","0","Units",,,10712.245,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2009","2009","USD","US Dollar","0","Units",,,10986.214,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2010","2010","USD","US Dollar","0","Units",,,10946.423,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2011","2011","USD","US Dollar","0","Units",,,11295.423,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2012","2012","USD","US Dollar","0","Units",,,11962.513,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2013","2013","USD","US Dollar","0","Units",,,12505.78,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2014","2014","USD","US Dollar","0","Units",,,12569.266,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2015","2015","USD","US Dollar","0","Units",,,12855.064,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2016","2016","USD","US Dollar","0","Units",,,13407.997,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SWE","Sweden","2017","2017","USD","US Dollar","0","Units",,,13736.829,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1994","1994","USD","US Dollar","0","Units",,,340.733,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1995","1995","USD","US Dollar","0","Units",,,339.374,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1996","1996","USD","US Dollar","0","Units",,,495.915,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1997","1997","USD","US Dollar","0","Units",,,563.895,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1998","1998","USD","US Dollar","0","Units",,,448.531,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","1999","1999","USD","US Dollar","0","Units",,,493.311,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2000","2000","USD","US Dollar","0","Units",,,712.082,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2001","2001","USD","US Dollar","0","Units",,,746.875,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2002","2002","USD","US Dollar","0","Units",,,810.438,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2003","2003","USD","US Dollar","0","Units",,,927.45,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2004","2004","USD","US Dollar","0","Units",,,1082.278,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2005","2005","USD","US Dollar","0","Units",,,1189.806,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2006","2006","USD","US Dollar","0","Units",,,1399.768,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2007","2007","USD","US Dollar","0","Units",,,1606.162,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2008","2008","USD","US Dollar","0","Units",,,1766.978,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2009","2009","USD","US Dollar","0","Units",,,1998.515,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2010","2010","USD","US Dollar","0","Units",,,2127.236,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2011","2011","USD","US Dollar","0","Units",,,2305.815,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2012","2012","USD","US Dollar","0","Units",,,2457.673,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2013","2013","USD","US Dollar","0","Units",,,2620.961,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","TUR","Turkey","2014","2014","USD","US Dollar","0","Units",,,2805.008,,
